UserID,ItemID,Rating,Timestamp
U00005318,P0010,3,960886665
U00005317,P0017,4,960906118
U00005316,P0032,4,960906792
U00005317,P0011,4,960907255
U00005317,P0031,5,960908109
U00005317,P0001,4,960908658
U00005314,P0032,5,960918991
U00005314,P0010,3,960919026
U00005312,P0001,5,960923595
U00005312,P0032,5,960923595
U00005312,P0021,4,960923862
U00005312,P0011,3,960924218
U00005381,P0001,4,960928637
U00005311,P0019,1,960930672
U00005306,P0001,5,960939077
U00005475,P0025,4,960939447
U00005305,P0001,4,960939471
U00005306,P0011,4,960939744
U00005305,P0029,5,960940079
U00005306,P0007,3,960940239
U00005306,P0003,4,960940446
U00005304,P0017,4,960949043
U00005302,P0027,4,960954090
U00005302,P0002,4,960954300
U00005302,P0011,5,960954663
U00005302,P0007,5,960954763
U00005302,P0001,4,960955729
U00005302,P0005,4,960956105
U00006040,P0032,4,960971916
U00006040,P0029,4,960972720
U00005301,P0001,5,960975612
U00005301,P0025,1,960976339
U00005301,P0021,2,960976564
U00005300,P0021,2,960976933
U00005331,P0011,4,961003807
U00005299,P0029,3,961005139
U00005331,P0007,3,961005218
U00005298,P0032,5,961005797
U00005329,P0021,4,961006435
U00005329,P0011,4,961008571
U00005306,P0002,4,961012382
U00005306,P0022,3,961013085
U00005306,P0010,4,961013124
U00005306,P0023,4,961013221
U00005306,P0017,5,961013556
U00005306,P0032,4,961014348
U00005296,P0021,5,961014479
U00005306,P0021,4,961015203
U00005401,P0011,4,961015806
U00005324,P0025,3,961032016
U00005294,P0032,5,961040482
U00005294,P0029,5,961040482
U00005293,P0001,4,961055424
U00005293,P0032,3,961055558
U00005293,P0025,3,961055597
U00005289,P0001,5,961082809
U00005287,P0002,2,961086411
U00005286,P0001,4,961091673
U00005286,P0011,5,961092110
U00005285,P0024,4,961094223
U00005282,P0001,5,961095758
U00005282,P0005,1,961096251
U00005284,P0006,5,961096837
U00005279,P0017,4,961100595
U00005279,P0025,4,961100739
U00005279,P0011,4,961101000
U00005327,P0015,1,961102709
U00005275,P0025,2,961109812
U00005273,P0001,5,961109877
U00005275,P0011,4,961110231
U00005273,P0021,4,961110647
U00005494,P0021,3,961111024
U00005273,P0011,2,961111240
U00005273,P0025,5,961112892
U00005985,P0011,2,961117731
U00005985,P0001,4,961118020
U00005271,P0025,3,961137928
U00005271,P0017,4,961138594
U00005271,P0030,3,961138785
U00005271,P0011,3,961139364
U00005271,P0006,4,961140038
U00005271,P0010,3,961140673
U00005271,P0001,4,961141370
U00005271,P0032,4,961141766
U00005270,P0001,5,961164537
U00005283,P0029,3,961164952
U00005283,P0010,3,961165209
U00005283,P0001,4,961166079
U00005269,P0032,5,961166477
U00005283,P0032,5,961166905
U00005270,P0029,5,961167020
U00005282,P0007,2,961167129
U00005270,P0024,3,961167888
U00005268,P0001,5,961168407
U00005268,P0002,3,961168963
U00005269,P0006,3,961168983
U00005268,P0006,5,961169974
U00005268,P0021,5,961170014
U00005268,P0010,4,961170187
U00005268,P0020,2,961170750
U00005268,P0028,5,961172030
U00005268,P0025,4,961172088
U00005268,P0017,5,961172135
U00005268,P0011,4,961172188
U00005268,P0007,1,961172556
U00005267,P0028,4,961173788
U00005264,P0021,3,961180111
U00005264,P0032,4,961180257
U00005264,P0019,2,961180991
U00005264,P0001,5,961181197
U00005387,P0011,3,961190058
U00005387,P0022,2,961190651
U00005263,P0021,4,961191046
U00005387,P0017,5,961193056
U00005262,P0005,3,961194366
U00005342,P0011,4,961201416
U00005259,P0029,4,961203271
U00005265,P0001,4,961220455
U00005265,P0032,4,961221301
U00005683,P0010,4,961261407
U00005257,P0028,5,961261877
U00005257,P0032,4,961262912
U00005256,P0006,3,961270908
U00005256,P0021,5,961271051
U00005256,P0001,5,961271920
U00005256,P0011,5,961272252
U00005256,P0010,3,961272697
U00005256,P0016,4,961273398
U00005254,P0032,5,961287720
U00005253,P0032,3,961293443
U00005253,P0001,4,961293824
U00005256,P0004,2,961298872
U00005256,P0007,4,961299044
U00005256,P0003,3,961299084
U00005256,P0005,3,961299084
U00005256,P0019,1,961299778
U00005256,P0017,5,961300191
U00005256,P0025,3,961300327
U00005256,P0024,3,961300892
U00005250,P0032,1,961354255
U00005250,P0002,3,961355447
U00005250,P0025,5,961356053
U00005250,P0021,5,961356387
U00005250,P0011,3,961356557
U00005250,P0014,5,961357314
U00005250,P0003,1,961358994
U00005248,P0007,5,961365121
U00005247,P0024,3,961373898
U00005246,P0024,3,961374815
U00005246,P0025,4,961375275
U00005246,P0021,3,961375666
U00005245,P0004,2,961380835
U00005269,P0021,5,961381213
U00005245,P0005,2,961381957
U00005244,P0002,4,961383232
U00005243,P0001,1,961390737
U00005394,P0028,3,961438087
U00005394,P0032,4,961438166
U00005394,P0001,4,961438194
U00005394,P0017,4,961438523
U00005394,P0016,4,961438633
U00005394,P0021,4,961438763
U00005241,P0019,1,961440085
U00005239,P0001,4,961444005
U00005237,P0010,4,961444060
U00005236,P0005,3,961444420
U00005239,P0016,4,961444459
U00005239,P0021,4,961444490
U00005239,P0025,4,961444629
U00005239,P0004,3,961444938
U00005236,P0025,2,961445201
U00005236,P0017,3,961445768
U00005236,P0010,3,961446261
U00005235,P0029,5,961447231
U00005234,P0031,1,961447240
U00005233,P0032,3,961450893
U00005252,P0032,4,961454484
U00005232,P0029,5,961457564
U00005232,P0032,5,961457564
U00005232,P0001,5,961459069
U00005232,P0002,4,961459332
U00005231,P0001,5,961460177
U00005230,P0032,3,961461926
U00005230,P0001,3,961462664
U00005229,P0024,5,961465312
U00005229,P0032,4,961465610
U00005227,P0009,3,961475791
U00005227,P0024,3,961476323
U00005225,P0032,4,961518849
U00005225,P0010,2,961519010
U00005225,P0029,5,961519162
U00005225,P0018,4,961519423
U00005225,P0002,3,961519899
U00005223,P0032,5,961528516
U00005223,P0016,4,961529939
U00005223,P0014,4,961530083
U00005223,P0025,4,961530621
U00005222,P0001,4,961530923
U00005222,P0002,2,961531755
U00005222,P0005,2,961532362
U00005220,P0025,5,961540996
U00005220,P0032,4,961541042
U00005220,P0001,4,961541170
U00005219,P0010,4,961542369
U00005219,P0032,5,961542832
U00005219,P0029,4,961542870
U00005220,P0027,2,961544861
U00005220,P0006,3,961545165
U00005220,P0017,3,961545601
U00005220,P0021,3,961545684
U00005230,P0002,3,961545750
U00005220,P0011,4,961545838
U00005220,P0016,4,961545912
U00005230,P0016,3,961546651
U00005230,P0023,3,961546743
U00005218,P0002,5,961550409
U00005217,P0032,4,961552552
U00005249,P0021,3,961600523
U00005249,P0010,2,961600698
U00005249,P0009,1,961600698
U00005249,P0016,2,961601965
U00005249,P0023,2,961602347
U00005580,P0005,3,961602409
U00005249,P0011,3,961602630
U00005249,P0025,2,961602759
U00005249,P0003,3,961603015
U00005249,P0007,3,961603044
U00005249,P0006,3,961603274
U00005249,P0022,4,961603408
U00005249,P0024,3,961603585
U00005234,P0011,4,961604690
U00005249,P0004,3,961605117
U00005330,P0025,3,961615163
U00005206,P0001,4,961629983
U00005204,P0010,1,961631827
U00005204,P0007,4,961631894
U00005204,P0032,5,961632232
U00005204,P0019,4,961632610
U00005205,P0010,3,961640236
U00005205,P0001,4,961640362
U00005205,P0032,4,961640555
U00005200,P0002,5,961649149
U00005200,P0001,4,961650028
U00005208,P0001,5,961657379
U00005208,P0032,4,961658970
U00005225,P0001,3,961684160
U00005198,P0017,4,961685974
U00005198,P0029,2,961686122
U00005198,P0019,1,961688115
U00005196,P0001,4,961693490
U00005196,P0011,3,961693674
U00005196,P0025,1,961698521
U00005196,P0017,4,961698563
U00005192,P0021,4,961700491
U00005191,P0017,4,961701144
U00005193,P0024,2,961702031
U00005193,P0028,4,961702574
U00005193,P0032,5,961703041
U00005190,P0001,4,961704456
U00005188,P0029,4,961719670
U00005188,P0001,5,961721324
U00005187,P0032,5,961724361
U00005709,P0021,5,961729654
U00005709,P0006,5,961729720
U00005709,P0010,3,961730022
U00005709,P0032,4,961730423
U00005184,P0006,5,961734780
U00005184,P0032,5,961734837
U00005184,P0001,3,961734837
U00005184,P0021,5,961735120
U00005184,P0025,5,961735352
U00005183,P0005,1,961768396
U00005183,P0021,4,961768951
U00005183,P0001,5,961769860
U00005183,P0011,3,961770233
U00005183,P0015,4,961770601
U00005182,P0019,3,961787693
U00005182,P0011,4,961787925
U00005181,P0024,4,961788023
U00005182,P0022,4,961789238
U00005182,P0031,3,961789422
U00005182,P0012,3,961789718
U00005182,P0005,4,961790022
U00005277,P0002,3,961792484
U00005180,P0028,5,961805121
U00005180,P0001,5,961806079
U00005179,P0006,4,961807547
U00005178,P0032,5,961819552
U00005178,P0024,3,961820077
U00005177,P0006,3,961858258
U00005177,P0010,4,961858258
U00005177,P0021,4,961858786
U00005176,P0001,3,961861723
U00005173,P0001,4,961863575
U00005173,P0010,5,961863953
U00005169,P0032,4,961892158
U00005168,P0001,5,961892162
U00005168,P0011,4,961892376
U00005169,P0025,4,961893152
U00005167,P0032,5,961897867
U00005167,P0001,4,961898557
U00005251,P0028,4,961899780
U00005251,P0017,4,961899793
U00005251,P0021,4,961900467
U00005251,P0011,4,961900467
U00005164,P0001,4,961902845
U00005163,P0001,5,961902851
U00005163,P0011,5,961903096
U00005163,P0021,4,961903208
U00005165,P0032,5,961904079
U00005165,P0001,5,961904529
U00005163,P0003,3,961904663
U00005161,P0032,4,961907999
U00005161,P0001,1,961908187
U00005161,P0002,3,961910317
U00005161,P0010,2,961910691
U00005161,P0016,3,961911286
U00005161,P0006,4,961911322
U00005161,P0018,4,961911658
U00005159,P0003,3,961935975
U00005158,P0001,4,961939869
U00005158,P0017,4,961939962
U00005158,P0024,3,961940884
U00005209,P0006,4,961944235
U00005156,P0025,5,961944581
U00005155,P0021,3,961948873
U00005163,P0025,4,961950755
U00005163,P0032,4,961951474
U00005163,P0024,5,961951714
U00005492,P0011,2,961954874
U00005492,P0019,4,961957157
U00005153,P0011,3,961968612
U00005153,P0021,4,961968658
U00005153,P0005,2,961969538
U00005153,P0025,3,961970553
U00005153,P0032,3,961970599
U00005153,P0017,2,961970709
U00005153,P0016,4,961971130
U00005153,P0014,3,961971543
U00005153,P0003,2,961972553
U00005170,P0032,5,961982267
U00005170,P0029,5,961982409
U00005151,P0002,3,961985985
U00005150,P0001,4,961990184
U00005150,P0025,2,961990654
U00005150,P0011,3,961990794
U00005178,P0001,5,961996101
U00005178,P0021,4,961996811
U00005148,P0017,4,962013527
U00005148,P0021,3,962013835
U00005148,P0016,2,962013861
U00005148,P0004,1,962014297
U00005148,P0011,3,962014564
U00005148,P0006,4,962014923
U00005296,P0006,5,962030217
U00005141,P0032,5,962043038
U00005140,P0011,4,962057724
U00005139,P0011,5,962059334
U00005140,P0010,4,962059346
U00005138,P0001,4,962060003
U00005139,P0016,3,962060920
U00005138,P0021,2,962061303
U00005138,P0011,4,962061380
U00005138,P0010,4,962062051
U00005226,P0006,3,962084005
U00005136,P0001,4,962088211
U00005136,P0016,5,962088773
U00005135,P0001,4,962088896
U00005136,P0032,3,962088905
U00005136,P0021,4,962089563
U00005134,P0006,5,962089633
U00005133,P0011,5,962089706
U00005136,P0006,4,962089775
U00005136,P0007,3,962091889
U00005136,P0031,3,962093612
U00005136,P0014,3,962093674
U00005136,P0002,4,962093844
U00005131,P0021,3,962130419
U00005131,P0006,2,962130509
U00005131,P0010,3,962130509
U00005131,P0001,4,962130833
U00005131,P0011,4,962130956
U00005131,P0025,5,962131255
U00005131,P0032,3,962131306
U00005131,P0002,5,962131525
U00005131,P0017,5,962131625
U00005131,P0007,3,962131875
U00005131,P0003,2,962132107
U00005131,P0024,4,962132224
U00005129,P0019,2,962133815
U00005129,P0032,3,962134542
U00005142,P0008,4,962147251
U00005142,P0010,3,962147328
U00005142,P0002,3,962147459
U00005126,P0001,4,962154615
U00005126,P0011,4,962154834
U00005312,P0002,4,962157431
U00005312,P0006,4,962157724
U00005312,P0010,2,962157977
U00005124,P0017,4,962199272
U00005124,P0011,3,962200126
U00005123,P0005,3,962203493
U00005122,P0032,5,962213447
U00005121,P0001,4,962238505
U00005121,P0021,4,962238659
U00005121,P0011,5,962238930
U00005121,P0006,3,962239574
U00005157,P0032,2,962245330
U00005305,P0032,4,962247064
U00005812,P0011,5,962257441
U00005120,P0001,3,962257776
U00005812,P0005,3,962257989
U00005118,P0010,3,962296725
U00005118,P0001,3,962297633
U00005118,P0020,1,962298181
U00005114,P0002,5,962312576
U00005114,P0001,5,962312786
U00005112,P0017,3,962326864
U00005112,P0025,3,962326864
U00005112,P0032,2,962327874
U00005112,P0002,2,962329359
U00005112,P0010,2,962329396
U00005111,P0011,3,962330386
U00005111,P0004,3,962331273
U00005111,P0007,3,962331453
U00005111,P0012,3,962331931
U00005111,P0017,5,962332491
U00005111,P0030,4,962332795
U00005111,P0025,5,962332856
U00005111,P0016,5,962333302
U00005111,P0021,2,962333507
U00005111,P0014,3,962333782
U00005108,P0032,4,962333822
U00005108,P0017,5,962333974
U00005111,P0024,1,962334505
U00005107,P0021,5,962334524
U00005106,P0021,2,962334614
U00005106,P0001,5,962334773
U00005111,P0022,2,962334779
U00005106,P0013,3,962334899
U00005111,P0031,3,962335095
U00005106,P0011,5,962335232
U00005107,P0001,3,962335244
U00005107,P0011,3,962336511
U00005107,P0007,2,962337102
U00005107,P0032,4,962337647
U00005108,P0001,4,962337883
U00005107,P0017,4,962337908
U00005107,P0025,4,962338146
U00005108,P0011,3,962338215
U00005107,P0026,4,962338571
U00005108,P0007,4,962338899
U00005108,P0003,2,962338920
U00005108,P0024,2,962339669
U00005108,P0002,3,962339903
U00005103,P0032,5,962343079
U00005099,P0010,3,962366967
U00005099,P0001,5,962367359
U00005099,P0019,5,962367906
U00005099,P0005,4,962368147
U00005099,P0012,4,962368250
U00005094,P0006,5,962383712
U00005093,P0017,4,962384894
U00005093,P0001,3,962385058
U00005100,P0001,5,962386812
U00005092,P0011,4,962388813
U00005089,P0032,4,962389222
U00005090,P0001,5,962390522
U00005091,P0017,4,962390805
U00005091,P0026,5,962391024
U00005088,P0032,4,962391394
U00005090,P0032,5,962391897
U00005086,P0001,4,962395999
U00005087,P0001,5,962397211
U00005085,P0021,5,962397469
U00005087,P0017,5,962397535
U00005084,P0021,3,962399844
U00005084,P0001,3,962399881
U00005084,P0011,3,962400233
U00005084,P0003,3,962400424
U00005083,P0017,4,962406656
U00005083,P0025,5,962406709
U00005083,P0011,4,962407112
U00005083,P0026,5,962407158
U00005083,P0016,3,962407267
U00005100,P0016,5,962407440
U00005083,P0022,5,962407492
U00005082,P0017,3,962407560
U00005100,P0024,4,962408049
U00005100,P0025,4,962408500
U00005100,P0011,4,962408650
U00005082,P0021,3,962408957
U00005103,P0021,5,962409092
U00005082,P0016,1,962409189
U00005100,P0002,5,962409350
U00005103,P0010,5,962409475
U00005103,P0006,4,962410805
U00005103,P0023,3,962411697
U00005080,P0005,4,962413042
U00005083,P0006,5,962418186
U00005083,P0010,3,962419146
U00005076,P0011,3,962420719
U00005074,P0001,4,962428734
U00005074,P0022,3,962429218
U00005074,P0006,4,962430345
U00005074,P0021,2,962430384
U00005074,P0010,1,962430474
U00005074,P0025,3,962432403
U00005074,P0032,5,962435012
U00005812,P0003,3,962438353
U00005074,P0017,5,962438603
U00005074,P0011,3,962438861
U00005103,P0016,4,962450810
U00005086,P0017,4,962462784
U00005086,P0032,3,962463068
U00005086,P0014,4,962463773
U00005083,P0001,2,962464589
U00005083,P0021,4,962464728
U00005083,P0005,5,962464975
U00005083,P0004,3,962465167
U00005083,P0031,4,962467367
U00005070,P0001,4,962468268
U00005070,P0029,4,962469276
U00005070,P0032,4,962469276
U00005065,P0001,5,962476039
U00005065,P0029,5,962476646
U00005065,P0011,4,962478758
U00005064,P0032,4,962480067
U00005063,P0002,3,962480164
U00005061,P0001,5,962482463
U00005061,P0021,4,962483332
U00005059,P0006,5,962485774
U00005054,P0028,3,962486694
U00005059,P0022,4,962486874
U00005054,P0001,5,962486893
U00005059,P0010,4,962486949
U00005061,P0004,4,962486965
U00005054,P0017,4,962486971
U00005056,P0021,5,962487300
U00005056,P0011,4,962488260
U00005065,P0010,3,962488442
U00005061,P0013,3,962488994
U00005050,P0031,4,962491660
U00005053,P0029,2,962493668
U00005049,P0021,4,962493702
U00005061,P0032,5,962495526
U00005048,P0011,5,962496254
U00005047,P0001,4,962496299
U00005047,P0024,3,962496889
U00005047,P0021,5,962497545
U00005047,P0011,4,962497605
U00005047,P0019,1,962498139
U00005047,P0032,5,962498432
U00005047,P0025,4,962498584
U00005049,P0001,4,962499179
U00005049,P0006,4,962500036
U00005046,P0001,5,962500233
U00005046,P0028,5,962500271
U00005046,P0032,3,962500441
U00005046,P0006,4,962500559
U00005046,P0021,5,962500747
U00005046,P0024,1,962501344
U00005046,P0022,4,962501542
U00005046,P0002,2,962501782
U00005046,P0014,5,962502130
U00005046,P0023,1,962502188
U00005437,P0016,3,962502660
U00005046,P0010,4,962505189
U00005046,P0009,2,962505275
U00005042,P0001,4,962505778
U00005046,P0011,3,962506102
U00005046,P0005,1,962506632
U00005039,P0006,3,962512481
U00005039,P0016,2,962512603
U00005039,P0023,1,962512915
U00005038,P0025,5,962521374
U00005038,P0001,5,962521374
U00005037,P0001,5,962547743
U00005037,P0017,4,962549299
U00005037,P0025,4,962549339
U00005036,P0024,4,962550458
U00005035,P0021,3,962552413
U00005077,P0006,5,962552842
U00005035,P0032,3,962554435
U00005035,P0001,5,962555395
U00005035,P0011,5,962555644
U00005035,P0007,3,962556781
U00005035,P0005,4,962557815
U00005035,P0004,4,962558433
U00005033,P0007,4,962559461
U00005034,P0017,5,962559648
U00005032,P0001,4,962560806
U00005031,P0017,5,962564825
U00005030,P0002,3,962564826
U00005031,P0025,4,962564949
U00005029,P0011,3,962565409
U00005029,P0006,4,962565903
U00005029,P0032,5,962565969
U00005029,P0021,5,962566254
U00005029,P0010,4,962566366
U00005077,P0001,4,962566391
U00005077,P0025,4,962566553
U00005092,P0025,5,962568425
U00005025,P0032,4,962575913
U00005026,P0001,4,962578468
U00005026,P0006,4,962578934
U00005026,P0032,2,962578967
U00005026,P0016,2,962580154
U00005026,P0002,3,962580556
U00005026,P0005,2,962581277
U00005026,P0023,2,962581431
U00005026,P0009,2,962581431
U00005026,P0003,3,962581543
U00005026,P0020,2,962581582
U00005949,P0006,5,962582668
U00005949,P0022,4,962582771
U00005020,P0012,2,962583774
U00005013,P0008,2,962584155
U00005021,P0024,4,962584313
U00005016,P0011,3,962584583
U00005016,P0026,4,962584771
U00005011,P0001,4,962584889
U00005011,P0002,4,962585746
U00005054,P0011,3,962586039
U00005018,P0017,4,962586103
U00005009,P0001,3,962586112
U00005011,P0025,5,962586487
U00005018,P0030,4,962586603
U00005011,P0032,4,962586612
U00005009,P0017,4,962586885
U00005018,P0016,4,962586970
U00005018,P0021,4,962587370
U00005014,P0032,3,962588376
U00005011,P0021,3,962589198
U00005005,P0010,4,962589254
U00005005,P0001,4,962590212
U00005000,P0025,1,962590318
U00005011,P0011,4,962590397
U00005011,P0026,4,962590663
U00005011,P0010,4,962590801
U00005481,P0005,3,962591195
U00005005,P0021,3,962591249
U00004996,P0006,4,962591545
U00004993,P0005,4,962591560
U00004999,P0001,5,962591848
U00004998,P0001,3,962592170
U00005008,P0025,4,962592464
U00004999,P0011,4,962592468
U00004995,P0017,4,962592512
U00004995,P0032,4,962592564
U00004995,P0029,5,962592697
U00004995,P0001,4,962592818
U00004986,P0032,5,962592911
U00004986,P0029,5,962592930
U00004994,P0032,5,962592947
U00004995,P0021,5,962592989
U00005015,P0001,5,962593048
U00005005,P0017,4,962593088
U00004997,P0012,2,962593140
U00005015,P0017,5,962593161
U00004995,P0006,3,962593287
U00005005,P0011,4,962593402
U00004989,P0001,5,962593444
U00005015,P0006,5,962593491
U00004987,P0006,4,962593510
U00004988,P0025,3,962593566
U00004995,P0026,3,962594053
U00005015,P0011,5,962594375
U00004985,P0010,4,962594487
U00004984,P0025,4,962594522
U00005015,P0021,5,962594717
U00004984,P0032,3,962594932
U00004984,P0021,3,962595428
U00005000,P0021,4,962595438
U00005000,P0024,4,962595546
U00004987,P0010,4,962595551
U00005000,P0016,5,962595588
U00005455,P0002,4,962595670
U00005455,P0015,4,962595840
U00005005,P0016,3,962595987
U00005000,P0010,4,962596183
U00005000,P0002,5,962596781
U00004995,P0028,4,962596836
U00005005,P0025,4,962597117
U00005000,P0007,3,962597230
U00005000,P0022,4,962597230
U00005005,P0014,3,962597877
U00004980,P0025,5,962597966
U00004980,P0032,4,962597966
U00004981,P0011,4,962597991
U00004981,P0021,4,962597991
U00005005,P0031,3,962598442
U00004981,P0032,2,962598670
U00004981,P0017,5,962598810
U00004981,P0025,5,962598959
U00004981,P0030,4,962599369
U00004978,P0029,3,962599428
U00004978,P0024,3,962599467
U00005002,P0012,1,962599519
U00004979,P0002,3,962599976
U00005002,P0010,3,962600981
U00004977,P0032,5,962601531
U00004979,P0025,2,962601620
U00004980,P0010,3,962601636
U00004977,P0024,4,962601795
U00004979,P0016,4,962602964
U00004979,P0018,3,962603254
U00004979,P0021,4,962605344
U00004973,P0001,5,962606043
U00004979,P0001,5,962606062
U00004973,P0017,5,962606355
U00004968,P0032,4,962606434
U00004973,P0011,5,962606455
U00004971,P0001,4,962606551
U00004975,P0017,5,962606804
U00004975,P0002,3,962607167
U00004972,P0032,5,962607373
U00004972,P0029,4,962607400
U00004975,P0001,3,962607484
U00004972,P0001,5,962607723
U00004979,P0010,5,962607877
U00004972,P0011,4,962607950
U00004967,P0021,4,962609279
U00004966,P0021,4,962610440
U00004967,P0001,3,962610711
U00004965,P0021,3,962612163
U00004965,P0009,4,962612724
U00004965,P0010,4,962613187
U00004965,P0002,4,962613223
U00004964,P0021,3,962614850
U00004964,P0001,4,962615515
U00004964,P0029,5,962616882
U00004964,P0017,4,962619840
U00004964,P0025,4,962620397
U00004964,P0016,4,962620457
U00004963,P0001,4,962624564
U00004963,P0025,2,962626392
U00004963,P0024,3,962627682
U00004961,P0001,3,962633792
U00004959,P0024,5,962633900
U00004959,P0017,4,962634425
U00004959,P0025,3,962636342
U00004958,P0001,4,962636367
U00005011,P0007,5,962636619
U00005011,P0023,3,962636644
U00004957,P0021,3,962636720
U00005011,P0003,3,962636741
U00004957,P0006,3,962636791
U00004959,P0006,5,962636868
U00004961,P0016,3,962637004
U00004961,P0022,4,962637351
U00004959,P0016,5,962637661
U00005011,P0012,4,962637968
U00004954,P0001,4,962638088
U00004952,P0005,3,962638270
U00004954,P0011,3,962638503
U00004957,P0002,2,962638549
U00004952,P0025,3,962638694
U00004952,P0017,5,962638767
U00004953,P0006,4,962638850
U00004952,P0021,3,962639145
U00004953,P0001,4,962639325
U00004957,P0025,3,962639497
U00004957,P0011,3,962639566
U00004952,P0011,3,962639753
U00004950,P0032,3,962639792
U00004953,P0032,4,962640022
U00004950,P0001,4,962640147
U00004953,P0025,5,962640162
U00004953,P0024,3,962640488
U00004953,P0002,4,962640581
U00004946,P0017,5,962641357
U00004956,P0021,4,962641477
U00004951,P0029,4,962641498
U00004946,P0028,3,962641596
U00004944,P0032,5,962641615
U00004942,P0032,3,962641901
U00004946,P0001,4,962642234
U00004945,P0001,4,962642235
U00004956,P0025,3,962643362
U00004942,P0001,5,962643583
U00004948,P0032,3,962643766
U00004948,P0025,4,962643809
U00004951,P0024,2,962644311
U00004951,P0001,4,962644821
U00004937,P0001,4,962646314
U00004936,P0025,1,962646450
U00004937,P0032,4,962647111
U00004934,P0003,3,962648212
U00004934,P0001,4,962648295
U00004937,P0014,4,962648347
U00004948,P0001,3,962649825
U00004932,P0001,5,962650570
U00004933,P0028,4,962651014
U00004933,P0032,5,962651301
U00004932,P0016,5,962651360
U00004932,P0021,5,962651745
U00004931,P0011,4,962652082
U00004931,P0024,5,962653094
U00005042,P0019,1,962654946
U00005042,P0032,4,962656627
U00004928,P0005,3,962657142
U00004927,P0010,3,962660444
U00004927,P0001,5,962661629
U00005042,P0017,3,962661772
U00004927,P0011,4,962661802
U00005042,P0025,4,962661891
U00004927,P0017,4,962662398
U00004925,P0001,5,962663249
U00004928,P0004,3,962663695
U00004928,P0001,4,962669229
U00004922,P0001,5,962669335
U00004922,P0032,3,962669459
U00004928,P0025,4,962671139
U00004928,P0006,5,962671815
U00004916,P0001,2,962675555
U00004916,P0021,2,962676059
U00004916,P0011,4,962676201
U00004917,P0032,5,962676253
U00004915,P0001,5,962676444
U00004916,P0004,1,962676474
U00004915,P0032,4,962676770
U00004917,P0021,4,962677118
U00004911,P0017,4,962677409
U00004914,P0001,3,962677541
U00004911,P0007,3,962677874
U00004911,P0025,4,962677906
U00004914,P0011,5,962678223
U00004918,P0001,3,962678920
U00004918,P0021,3,962679146
U00004909,P0001,5,962680099
U00004906,P0006,4,962681293
U00004905,P0001,1,962681831
U00004905,P0017,4,962681963
U00004904,P0032,5,962683157
U00004904,P0029,5,962683260
U00004958,P0029,3,962684083
U00004904,P0001,5,962684718
U00005114,P0019,2,962684873
U00004902,P0001,3,962685262
U00004904,P0017,4,962685356
U00004901,P0010,4,962685535
U00004908,P0001,5,962685668
U00004901,P0021,3,962685668
U00004902,P0002,4,962685711
U00004908,P0002,4,962686193
U00004904,P0006,4,962686676
U00004899,P0029,4,962702929
U00004899,P0001,4,962703484
U00004899,P0032,3,962704537
U00004898,P0001,4,962712142
U00004898,P0028,4,962712256
U00004898,P0021,2,962712695
U00004898,P0006,3,962712808
U00004897,P0022,3,962714132
U00004897,P0001,5,962715169
U00004897,P0032,2,962716004
U00005100,P0004,3,962716368
U00005100,P0005,4,962716368
U00005100,P0017,4,962717205
U00004897,P0002,2,962717490
U00004926,P0001,4,962719959
U00005172,P0002,4,962723289
U00004895,P0007,4,962724570
U00004893,P0032,3,962732647
U00004892,P0032,5,962734782
U00004906,P0021,5,962735529
U00004906,P0010,3,962736039
U00004890,P0017,5,962736280
U00004889,P0001,5,962736646
U00004890,P0028,5,962737220
U00004889,P0006,4,962737343
U00005643,P0028,3,962738167
U00004887,P0001,4,962738871
U00004887,P0032,5,962738971
U00004887,P0029,1,962739002
U00005643,P0002,3,962739059
U00004888,P0002,4,962739422
U00004887,P0006,3,962739668
U00004890,P0001,3,962740000
U00005643,P0003,2,962740179
U00004887,P0014,5,962740328
U00004887,P0011,4,962740434
U00004887,P0026,3,962740870
U00004884,P0006,5,962743709
U00004886,P0032,5,962743721
U00004886,P0024,1,962743795
U00004884,P0021,4,962743824
U00004884,P0001,3,962743974
U00004906,P0032,4,962744287
U00004906,P0001,5,962744959
U00004884,P0032,3,962745332
U00004884,P0016,5,962745813
U00004933,P0021,3,962756167
U00004957,P0001,4,962759439
U00004946,P0032,2,962760498
U00004879,P0021,4,962764426
U00004879,P0010,4,962764796
U00004878,P0011,4,962764992
U00004879,P0015,1,962765251
U00004876,P0032,4,962766121
U00004877,P0001,5,962766128
U00004877,P0029,5,962766386
U00004876,P0001,5,962766387
U00005084,P0002,3,962766678
U00004879,P0032,4,962767888
U00004879,P0017,3,962768384
U00004875,P0032,5,962771429
U00005070,P0006,4,962771867
U00005070,P0019,1,962774626
U00005026,P0021,4,962775217
U00005026,P0010,4,962775245
U00005026,P0011,2,962776092
U00005026,P0007,3,962776736
U00005026,P0019,2,962776971
U00004921,P0001,5,962780132
U00004921,P0021,3,962780380
U00004921,P0016,4,962782408
U00004921,P0006,3,962782408
U00004873,P0011,2,962788828
U00004939,P0001,4,962790388
U00004939,P0011,3,962790866
U00004869,P0021,2,962816679
U00004869,P0025,4,962816679
U00004867,P0029,5,962816696
U00004872,P0005,3,962816865
U00004869,P0011,3,962817066
U00004869,P0032,5,962817111
U00004867,P0024,4,962817160
U00004867,P0032,5,962818199
U00004865,P0025,4,962818460
U00004865,P0017,4,962818796
